version,iteration,log_likelihood_before_m_step,log_likelihood_after_transition_update,log_likelihood_after_pi_update,log_likelihood_after_kappa_update,kappa_candidate_log_likelihood,final_iteration_log_likelihood,maximum_change_in_pi,maximum_change_in_transition,maximum_change_in_kappa,pi_step_delta,transition_step_delta,kappa_step_delta,first_decreasing_step,kappa_update_accepted,pi,transition_matrix,sensory_kappas,prior_kappas
optimized_kappa,53,-4530.417316035768,-4530.415022676139,-4530.415022670322,-4530.414694534638,-4530.414694534638,-4530.414694534638,2.8548351537691086e-06,0.0002363184800759921,0.01014585007584401,5.817128112539649e-09,0.002293359628311009,0.000328135683957953,none,True,"[0.05827615743197466, 0.9417238107734319, 3.17945932281757e-08]","[[0.6085073723962989, 0.36518632312723, 0.026306304476471098], [0.14961711278129602, 0.8484397264927286, 0.0019431607259753317], [0.2243878621564691, 0.001033788961431398, 0.7745783488820995]]","{""0.06"": 3.0471376417043174, ""0.12"": 5.688638182347462, ""0.24"": 15.152046291211258}","{""80"": 2.657991862434419, ""40"": 9.977252624166958, ""20"": 33.027751910602085, ""10"": 69.3562888602945}"
optimized_kappa,54,-4530.414694534638,-4530.412614265143,-4530.412614260048,-4530.412325287464,-4530.412325287464,-4530.412325287464,2.6673885214004156e-06,0.0002197151187652291,0.009419848933120534,5.094989319331944e-09,0.0020802694953090395,0.0002889725838031154,none,True,"[0.05827882482049606, 0.941721143389663, 3.1789840874711136e-08]","[[0.60829404023042, 0.3654060382459952, 0.026299921523584943], [0.14969304119956342, 0.8483642488546187, 0.0019427099458180753], [0.2244223335722752, 0.0009638827689522586, 0.7746137836587726]]","{""0.06"": 3.0485186436463994, ""0.12"": 5.690328722798784, ""0.24"": 15.154536883564223}","{""80"": 2.6575360564304114, ""40"": 9.974134107070306, ""20"": 33.03102550238752, ""10"": 69.36570870922762}"
optimized_kappa,55,-4530.412325287464,-4530.410435303364,-4530.410435298903,-4530.410181003691,-4530.410181003691,-4530.410181003691,2.4917601550988877e-06,0.0002043081018749393,0.008732516545308044,4.46016201749444e-09,0.0018899841006714269,0.0002542952124713338,none,True,"[0.05828131658065116, 0.941718651633948, 3.178540076916805e-08]","[[0.6080958374333786, 0.36561034634787015, 0.026293816218751244], [0.14976339822836657, 0.8482943412116289, 0.0019422605600044214], [0.22445339903858974, 0.0008987794561523654, 0.7746478215052579]]","{""0.06"": 3.0498107325376362, ""0.12"": 5.691908907675359, ""0.24"": 15.156866172437493}","{""80"": 2.6571051994837824, ""40"": 9.97117562065349, ""20"": 33.034043693674114, ""10"": 69.37444122577293}"
optimized_kappa,56,-4530.410181003691,-4530.408461292435,-4530.408461288532,-4530.4082376036395,-4530.4082376036395,-4530.4082376036395,2.327318192205108e-06,0.0001900080156485573,0.008130707873036158,3.903551260009408e-09,0.0017197112556459615,0.0002236848922620993,none,True,"[0.058283643898843364, 0.9417163243199045, 3.178125220084274e-08]","[[0.6079116563936093, 0.3658003543635187, 0.026287989242872106], [0.14982861059250022, 0.8482295745400371, 0.0019418148674626764], [0.2244814245975754, 0.000838138975776748, 0.774680436426648]]","{""0.06"": 3.0510192795452435, ""0.12"": 5.693386221284614, ""0.24"": 15.159042518359087}","{""80"": 2.656698304901516, ""40"": 9.96837143569708, ""20"": 33.03682190412122, ""10"": 69.38257193364596}"
optimized_kappa,57,-4530.4082376036395,-4530.406670536231,-4530.406670532815,-4530.406473903109,-4530.406473903109,-4530.406473903109,2.1731639496605504e-06,0.00017673217657060425,0.007549019765690446,3.4160620998591185e-09,0.001567067408359435,0.00019662970589706674,none,True,"[0.058285817062793024, 0.9417141511598309, 3.1777376073099884e-08]","[[0.6077404747147866, 0.3659770865400893, 0.026282438745124002], [0.1498890734921982, 0.8481695516541102, 0.0019413748536917204], [0.224506730830275, 0.0007816466916188551, 0.7747116224781061]]","{""0.06"": 3.0521495913790844, ""0.12"": 5.694766677025458, ""0.24"": 15.161078432163302}","{""80"": 2.6563144477516327, ""40"": 9.96571644208908, ""20"": 33.03938613901777, ""10"": 69.39012095341165}"
optimized_kappa,58,-4530.406473903109,-4530.405043944648,-4530.405043941661,-4530.404871193943,-4530.404871193943,-4530.404871193943,2.0293338296173413e-06,0.00016440441989495902,0.006999288664005121,2.9876900953240693e-09,0.0014299584609034355,0.00017274771744268946,none,True,"[0.05828784639662264, 0.9417121218296225, 3.177375478102948e-08]","[[0.6075813468192699, 0.3661414909599843, 0.02627716222074587], [0.14994514808577777, 0.8481139095911112, 0.0019409423231110043], [0.22452959952158785, 0.0007290113154974305, 0.7747413891629148]]","{""0.06"": 3.0532064516519344, ""0.12"": 5.69605696440774, ""0.24"": 15.162980055950284}","{""80"": 2.6559525423420283, ""40"": 9.963205256840851, ""20"": 33.04175700645148, ""10"": 69.39712024207566}"
optimized_kappa,59,-4530.404871193943,-4530.403564621743,-4530.4035646191305,-4530.403412900194,-4530.403412900194,-4530.403412900194,1.8944340802531934e-06,0.00015295432169776246,0.006541889966911185,2.61206878349185e-09,0.0013065722005194402,0.0001517189366495586,none,True,"[0.058289740830702895, 0.9417102273989255, 3.1770371616214347e-08]","[[0.6074334003812193, 0.36629444528168204, 0.02627215433709877], [0.14999716570723026, 0.8480623155733858, 0.0019405187193839127], [0.22455028674045804, 0.0006799630317545771, 0.7747697502277875]]","{""0.06"": 3.0541944823637763, ""0.12"": 5.697262661804758, ""0.24"": 15.164758037242203}","{""80"": 2.6556115832232217, ""40"": 9.960832752092688, ""20"": 33.04394362084651, ""10"": 69.40366213204257}"
optimized_kappa,60,-4530.403412900194,-4530.402217539829,-4530.402217537548,-4530.402084394777,-4530.402084394777,-4530.402084394777,1.7681960892620974e-06,0.00014231649741786034,0.006047165489817985,2.281012712046504e-09,0.0011953603652727907,0.00013314277020981535,none,True,"[0.05829150902679216, 0.941708459205997, 3.1767210874917474e-08]","[[0.6072958300916641, 0.3664367617790999, 0.02626740812923594], [0.1500454376797087, 0.8480144569880479, 0.0019401053322434096], [0.22456901922429762, 0.000634251761290791, 0.7747967290144117]]","{""0.06"": 3.0551181463393555, ""0.12"": 5.698389288487134, ""0.24"": 15.166420557187122}","{""80"": 2.655290563497457, ""40"": 9.958592358636611, ""20"": 33.04596154303459, ""10"": 69.40970929753239}"
optimized_kappa,61,-4530.402084394777,-4530.400989482535,-4530.400989480539,-4530.400872659963,-4530.400872659963,-4530.400872659963,1.6505767543098515e-06,0.00013243905314969107,0.005638316696959578,1.9963408703915775e-09,0.0010949122424790403,0.0001168205753856455,none,True,"[0.05829315960354647, 0.9417068086321952, 3.1764258254487696e-08]","[[0.6071678821409129, 0.3665692008322496, 0.02626291702683742], [0.1500902362855357, 0.847970060603422, 0.0019397031110424253], [0.2245859956132934, 0.0005916456106830225, 0.7748223587760237]]","{""0.06"": 3.0559815476497563, ""0.12"": 5.699441836357585, ""0.24"": 15.167974833794458}","{""80"": 2.6549885308391183, ""40"": 9.956479410121311, ""20"": 33.04782940736686, ""10"": 69.41534761422935}"
optimized_kappa,62,-4530.400872659963,-4530.399868598233,-4530.399868596489,-4530.3997661697895,-4530.3997661697895,-4530.3997661697895,1.5406453287361566e-06,0.00012325506568033884,0.005232983423525184,1.7444108380004764e-09,0.0010040617298727739,0.00010242669941362692,none,True,"[0.0582947002488752, 0.9417052679896247, 3.176150013326578e-08]","[[0.6070488713326267, 0.3666924558979299, 0.026258672769443145], [0.15013182751279516, 0.8479288594926722, 0.001939312994532694], [0.22460139725858289, 0.0005519294445757648, 0.7748466732968413]]","{""0.06"": 3.0567883846940385, ""0.12"": 5.700424891993351, ""0.24"": 15.169425676561735}","{""80"": 2.6547044233473898, ""40"": 9.9544873130221, ""20"": 33.04955397133205, ""10"": 69.42058059765287}"
optimized_kappa,63,-4530.3997661697895,-4530.398844431059,-4530.398844429535,-4530.398754640394,-4530.398754640394,-4530.398754640394,1.4376320409958954e-06,0.0001147221306611046,0.004874580263589223,1.5243131201714277e-09,0.0009217387305398006,8.978914047474973e-05,none,True,"[0.0582961378809162, 0.9417038303601603, 3.175892358029467e-08]","[[0.606938156715643, 0.36680717802859103, 0.026254665255766054], [0.15017044536847246, 0.847890619206052, 0.001938935425475656], [0.2246153868683782, 0.0005149035954739473, 0.7748697095361479]]","{""0.06"": 3.057542280773258, ""0.12"": 5.7013431015345795, ""0.24"": 15.170781501144576}","{""80"": 2.6544373490708297, ""40"": 9.952610552691901, ""20"": 33.051151798187014, ""10"": 69.42545517791646}"
optimized_kappa,64,-4530.398754640394,-4530.397907601694,-4530.3979076003625,-4530.397828942766,-4530.397828942766,-4530.397828942766,1.3412745423976857e-06,0.00010678785204842889,0.004525874262625962,1.331500243395567e-09,0.0008470387001580093,7.8657596532139e-05,none,True,"[0.0582974791554586, 0.9417024890880245, 3.1756516794460486e-08]","[[0.6068351491509215, 0.36691396588063946, 0.026250884968438984], [0.15020631291082548, 0.8478551161982412, 0.0019385708909333479], [0.22462810541463482, 0.0004803826591520264, 0.7748915119262131]]","{""0.06"": 3.058246755270801, ""0.12"": 5.702200671382258, ""0.24"": 15.17204878575105}","{""80"": 2.6541864888127025, ""40"": 9.950844319927924, ""20"": 33.05262641665482, ""10"": 69.42998105217909}"
optimized_kappa,65,-4530.397828942766,-4530.397049798239,-4530.397049797076,-4530.396980901025,-4530.396980901025,-4530.396980901025,1.2517634230893582e-06,9.941264202356637e-05,0.004212320821963544,1.1632437235675752e-09,0.0007791445268594543,6.889605083415518e-05,none,True,"[0.058298730918881686, 0.9417012373268494, 3.175426892388307e-08]","[[0.6067392977276521, 0.367013378522663, 0.02624732374968494], [0.1502396304662872, 0.8478221497180244, 0.0019382198156885915], [0.22463967777062518, 0.00044819443595768034, 0.7749121277934172]]","{""0.06"": 3.0589049140669102, ""0.12"": 5.703001409903325, ""0.24"": 15.173232474038391}","{""80"": 2.6539509416162748, ""40"": 9.949182363863317, ""20"": 33.053996432926404, ""10"": 69.43419337300105}"
optimized_kappa,66,-4530.396980901025,-4530.396263547496,-4530.3962635464795,-4530.3962032177105,-4530.3962032177105,-4530.3962032177105,1.1679337785508448e-06,9.255255490148162e-05,0.003930230120019473,1.0168150765821338e-09,0.000717353528671083,6.03287689955323e-05,none,True,"[0.05829989885266024, 0.9417000693951704, 3.1752169440699175e-08]","[[0.6066500975799672, 0.3671059310775645, 0.02624397134246835], [0.15027058790317063, 0.8477915297211986, 0.0019378823756306912], [0.224650219685924, 0.0004181789274791311, 0.7749316013865969]]","{""0.06"": 3.059519716600758, ""0.12"": 5.703749130433311, ""0.24"": 15.174336274001746}","{""80"": 2.6537297461111073, ""40"": 9.94761894952531, ""20"": 33.05526502791736, ""10"": 69.43812360312107}"
optimized_kappa,67,-4530.3962032177105,-4530.395542179315,-4530.395542178426,-4530.39548939425,-4530.39548939425,-4530.39548939425,1.0892210803234437e-06,8.617464604293579e-05,0.0036394180952612487,8.894858183339238e-10,0.000661038395264768,5.278417575027561e-05,none,True,"[0.05830098807374056, 0.9416989801760509, 3.175020838703034e-08]","[[0.606567077799216, 0.36719210572360744, 0.026240816477176503], [0.15029935780840772, 0.8477630836923766, 0.0019375584992156465], [0.22465983447621632, 0.0003901874189045637, 0.7749499781048791]]","{""0.06"": 3.06009394863376, ""0.12"": 5.704447263788919, ""0.24"": 15.175368044852329}","{""80"": 2.6535222604834976, ""40"": 9.946149660399964, ""20"": 33.056437977897424, ""10"": 69.44176302121633}"
optimized_kappa,68,-4530.39548939425,-4530.3948797582625,-4530.394879757486,-4530.394833571867,-4530.394833571867,-4530.394833571867,1.0162406702124427e-06,8.024367462128312e-05,0.003383323271762606,7.767084753140807e-10,0.000609635987530055,4.618561888491968e-05,none,True,"[0.05830200431441077, 0.9416979639372121, 3.174837704384302e-08]","[[0.6064897994299919, 0.3672723493982287, 0.026237851171779174], [0.15032609576788755, 0.8477366559795348, 0.0019372482525775825], [0.22466860805195027, 0.0003640816396241798, 0.7749673103084255]]","{""0.06"": 3.060630299684606, ""0.12"": 5.705099184093504, ""0.24"": 15.17633130305718}","{""80"": 2.653327605950933, ""40"": 9.944769018259315, ""20"": 33.057522856308154, ""10"": 69.4451463444881}"
optimized_kappa,69,-4530.394833571867,-4530.39427090864,-4530.394270907959,-4530.394230512982,-4530.394230512982,-4530.394230512982,9.480690713742357e-07,7.472643405764812e-05,0.0031531077347750625,6.803020369261503e-10,0.0005626632273560972,4.039497707708506e-05,none,True,"[0.05830295238348215, 0.9416970158698511, 3.174666674352781e-08]","[[0.6064178585934628, 0.3673470758322864, 0.0262350655742509], [0.1503509487476271, 0.8477120997630662, 0.0019369514893067753], [0.22467662318377868, 0.0003397330037794777, 0.7749836438124418]]","{""0.06"": 3.06113107583161, ""0.12"": 5.705707808671125, ""0.24"": 15.177231068495058}","{""80"": 2.6531451766761953, ""40"": 9.943472497846804, ""20"": 33.05853117951066, ""10"": 69.44829945222287}"
optimized_kappa,70,-4530.394230512982,-4530.393710824382,-4530.393710823788,-4530.393675491302,-4530.393675491302,-4530.393675491302,8.843587319118384e-07,6.958980420507244e-05,0.0029501501230271288,5.939000402577221e-10,0.000519688600434165,3.5332485822436865e-05,none,True,"[0.05830383674221406, 0.9416961315127163, 3.174506964754101e-08]","[[0.6063508836087207, 0.36741666563649145, 0.02623245075478764], [0.15037405631715983, 0.8476892755743298, 0.001936668108510267], [0.2246839519367208, 0.0003170218957605538, 0.7749990261675186]]","{""0.06"": 3.0615987196385883, ""0.12"": 5.706276039676203, ""0.24"": 15.178071950581087}","{""80"": 2.6529740865952784, ""40"": 9.942255248141398, ""20"": 33.05946620811201, ""10"": 69.4512496023459}"
optimized_kappa,71,-4530.393675491302,-4530.393195162176,-4530.393195161657,-4530.393164282125,-4530.393164282125,-4530.393164282125,8.245701015111018e-07,6.481239184674692e-05,0.00275114055160941,5.19321474712342e-10,0.0004803291258212994,3.0879531550453976e-05,none,True,"[0.05830466131231557, 0.9416953069441063, 3.1743578016033004e-08]","[[0.606288525676568, 0.3674814780283382, 0.026229996295093885], [0.1503955457755749, 0.8476680564221469, 0.0019363978022781834], [0.22469066206584537, 0.00029583702137129755, 0.7750135009127834]]","{""0.06"": 3.062035438061254, ""0.12"": 5.7068064850330105, ""0.24"": 15.178855699487292}","{""80"": 2.6528137782624013, ""40"": 9.941113700894745, ""20"": 33.06033029873116, ""10"": 69.4540007428975}"
optimized_kappa,72,-4530.393164282125,-4530.392720046523,-4530.39272004607,-4530.392693065298,-4530.392693065298,-4530.392693065298,7.690017285316708e-07,6.03674259096465e-05,0.0025475526824294548,4.5292836148291826e-10,0.00044423560211726,2.698077241802821e-05,none,True,"[0.0583054303140441, 0.9416945379437707, 3.1742185184900235e-08]","[[0.6062304604055395, 0.36754184545424784, 0.026227694140212667], [0.15041553291758242, 0.8476483267164358, 0.0019361403659819176], [0.22469681022137422, 0.00027607480170767763, 0.775027114976918]]","{""0.06"": 3.06244326227914, ""0.12"": 5.707301441091009, ""0.24"": 15.179587598027991}","{""80"": 2.652663689044819, ""40"": 9.9400427451576, ""20"": 33.0611347842317, ""10"": 69.45654829557994}"
optimized_kappa,73,-4530.392693065298,-4530.392281965243,-4530.392281964843,-4530.39225839595,-4530.39225839595,-4530.39225839595,7.174646488861125e-07,5.623094287815489e-05,0.002359173926848257,3.992681740783155e-10,0.00041110005531663774,2.3568893084302545e-05,none,True,"[0.05830614777869299, 0.9416938204804224, 3.174088482038667e-08]","[[0.6061763868712513, 0.367598076397126, 0.026225536731622763], [0.15043412380910895, 0.8476299806722563, 0.0019358955186348156], [0.22470244651452234, 0.00025763882070648414, 0.7750399146647712]]","{""0.06"": 3.062823988444487, ""0.12"": 5.707763612298352, ""0.24"": 15.180271393541389}","{""80"": 2.652523065013545, ""40"": 9.93903867622691, ""20"": 33.06187888057926, ""10"": 69.45890746950678}"
optimized_kappa,74,-4530.39225839595,-4530.391877746578,-4530.39187774623,-4530.39185715311,-4530.39185715311,-4530.39185715311,6.691726385302244e-07,5.238255824457916e-05,0.002212415370792087,3.474269760772586e-10,0.00038064937234594254,2.0593120098055806e-05,none,True,"[0.05830681695133152, 0.9416931513089978, 3.173967057181472e-08]","[[0.6061260256360504, 0.3676504589553706, 0.026223515408579097], [0.15045141537158327, 0.8476129217882409, 0.0019356628401758775], [0.22470762133138905, 0.0002404393120807911, 0.7750519393565302]]","{""0.06"": 3.0631793341864966, ""0.12"": 5.708194822123867, ""0.24"": 15.180908633991864}","{""80"": 2.6523913177603298, ""40"": 9.938097136551178, ""20"": 33.06257220874451, ""10"": 69.46111988487758}"
optimized_kappa,75,-4530.39185715311,-4530.391504508346,-4530.391504508041,-4530.391486525476,-4530.391486525476,-4530.391486525476,6.236887262478508e-07,4.879697109561043e-05,0.0020545083932574926,3.0468072509393096e-10,0.0003526447644617292,1.7982565623242408e-05,none,True,"[0.058307440640057766, 0.9416925276214057, 3.173853660854038e-08]","[[0.6060791231726027, 0.3676992559264662, 0.026221620900930994], [0.1504675044132827, 0.8475970537104514, 0.0019354418762659383], [0.2247123783528222, 0.00022439267974449955, 0.7750632289674333]]","{""0.06"": 3.0635111424659534, ""0.12"": 5.708597389653641, ""0.24"": 15.181504189778705}","{""80"": 2.6522680203816673, ""40"": 9.937214825095085, ""20"": 33.0632131863446, ""10"": 69.46317439327083}"
optimized_kappa,76,-4530.391486525476,-4530.391159662697,-4530.39115966243,-4530.39114396479,-4530.39114396479,-4530.39114396479,5.817561204435329e-07,4.546146973893883e-05,0.0019123407007270998,2.6648194761946797e-10,0.00032686277882021386,1.5697640264988877e-05,none,True,"[0.05830802239617821, 0.9416919458663439, 3.1737478001921986e-08]","[[0.6060354353762688, 0.3677447173962051, 0.026219847227526055], [0.15048247413521912, 0.8475822935369962, 0.001935232327784676], [0.22471675036985214, 0.00020942106755545597, 0.7750738285625923]]","{""0.06"": 3.0638208610086837, ""0.12"": 5.7089730674428765, ""0.24"": 15.182059643296848}","{""80"": 2.6521526324277365, ""40"": 9.936388535548188, ""20"": 33.063807717923275, ""10"": 69.46508673397156}"
